energy,cross_section
6.818779277,7.76790404
6.829891046,7.93103321
6.841002801,8.15257162
6.851777843,8.43185794
6.861879442,8.7613808
6.868613847,9.02350789
6.875348242,9.32482205
6.882082649,9.67087969
6.888817046,10.0684432
6.895551448,10.5257868
6.90228584,11.0530727
6.907201961,11.48925
6.912118073,11.9751505
6.917034189,12.5175864
6.921950296,13.1244991
6.926866414,13.8051388
6.931782523,14.5702341
6.936698637,15.4321858
6.941614741,16.4052269
6.945655389,17.2995235
6.949157279,18.1518585
6.953467299,19.3104444
6.957777317,20.6034516
6.962087332,22.0463829
6.965925942,23.4710606
6.969293146,24.8390019
6.972660348,26.3261658
6.976027547,27.940921
6.979394747,29.6914958
6.982761949,31.5857848
6.986129148,33.6311275
6.989496345,35.8340636
6.992695185,38.0778187
6.997240903,41.5261504
7.001786628,45.283857
7.006332346,49.3491842
7.010878068,53.711985
7.015423774,58.3523666
7.022494908,66.046511
7.031923069,76.9233655
7.044381714,91.4046012
7.050442663,98.0070725
7.0560218,103.558307
7.061600922,108.419649
7.067090777,112.367457
7.072402081,115.267466
7.0777134,117.164346
7.08090018,117.79237
7.084795147,118.025634
7.089398279,117.539229
7.092939159,116.61063
7.097984908,114.485557
7.10249952,111.834493
7.107014138,108.541425
7.111705796,104.521947
7.11489258,101.493444
7.121266149,94.859462
7.130118347,84.8013099
7.144281845,68.2343198
7.151363591,60.3491413
7.156674899,54.7838428
7.161986215,49.5811743
7.167297525,44.7765858
7.170838397,41.8039168
7.174379274,39.0174288
7.177920141,36.4157254
7.181461023,33.9951461
7.185001895,31.7502299
7.188542772,29.674034
7.192083639,27.7585355
7.195624521,25.9949148
7.199165393,24.3738904
7.20270627,22.8859218
7.206247137,21.5214523
7.210759755,19.9466295
7.215272358,18.5383077
7.219784965,17.2787388
7.224297565,16.1514669
7.228810172,15.14143
7.233215999,14.2553602
7.237568443,13.4658899
7.241920873,12.7519492
7.246273321,12.104868
7.250625754,11.5170044
7.256429005,10.8137975
7.262232257,10.1903125
7.268035506,9.6350901
7.273838753,9.1385498
7.279642004,8.69267721
7.285445258,8.29075672
7.29124851,7.92714467
7.299953376,7.44334343
7.308658261,7.0220629
7.317363131,6.65296608
7.326068008,6.32782556
7.334772882,6.04002864
7.343477763,5.78420759
7.352182637,5.55596753
7.363789136,5.28836999
7.375395637,5.05645814
7.387002141,4.85472409
7.398608642,4.67877004
7.41021514,4.52505531
7.427624891,4.33005231
7.445034646,4.1711977
7.462444387,4.04288611
7.47985415,3.9409253
7.497263898,3.86213263
7.508870391,3.8212154
7.529762098,3.76862342
7.550653795,3.73991011
7.575317624,3.73070152
7.647800215,3.76015159
7.652094615,3.76022582
7.680646608,3.74838737
7.759570821,3.66358273
7.781623175,3.65536183
7.804836178,3.66318248
7.824567222,3.68403628
7.847780229,3.72512068
7.870993226,3.78337378
7.894206234,3.85802529
7.917419231,3.94858122
7.952238742,4.11409316
7.975451744,4.24476308
7.998664746,4.39262081
8.021877749,4.55886987
8.045090751,4.74508938
8.068303753,4.95326231
8.091516755,5.18581931
8.111828134,5.41160605
8.137942757,5.73644282
8.164057388,6.10576147
8.18610974,6.45770811
8.20613096,6.81382596
8.226152166,7.20978568
8.246173389,7.65141356
8.266194598,8.1457089
8.286383326,8.70606721
8.300065832,9.12645213
8.313748335,9.58409547
8.327430836,10.0834992
8.341113338,10.6298796
8.354795841,11.2293061
8.368478342,11.8888791
8.38216084,12.6169628
8.393765431,13.2955038
8.408055448,14.2191948
8.422345472,15.2551772
8.431872151,16.0176248
8.441398831,16.8453137
8.450925509,17.7460813
8.460452184,18.7289962
8.470296418,19.8421868
8.480458212,21.1095711
8.490620003,22.5146953
8.500781791,24.0787408
8.509038247,25.4839475
8.518564922,27.2777071
8.528091605,29.284472
8.537618283,31.5397577
8.5439694,33.2022185
8.550320521,35.0089758
8.556671633,36.9770234
8.56302276,39.1257313
8.569373877,41.4771329
8.575724999,44.0562857
8.582076111,46.8915798
8.588427238,50.0150812
8.594778355,53.4627542
8.601129476,57.2746721
8.607480588,61.4949987
8.613831715,66.1718265
8.620182832,71.3566043
8.626533953,77.1032888
8.631297295,81.8151566
8.636060634,86.8970309
8.642411756,94.2863862
8.648762875,102.420042
8.655113992,111.336497
8.661465111,121.060938
8.667816233,131.600314
8.674167352,142.938134
8.680518469,155.029306
8.690045147,174.397024
8.702747386,201.808707
8.719260294,237.678549
8.726881641,253.158151
8.732597647,263.878932
8.738948767,274.598774
8.745299886,283.784848
8.751651005,291.178031
8.7578751,296.476036
8.763046365,299.300691
8.76882813,300.690434
8.770073736,300.741686
8.776613193,299.567248
8.783152636,296.012467
8.789692084,290.199964
8.796231528,282.322279
8.80277098,272.630055
8.809933223,260.281734
8.816784081,247.153333
8.82706036,225.887852
8.844810286,187.885468
8.852283939,172.427396
8.859757596,157.705183
8.867231243,143.903485
8.873770704,132.674566
8.88031015,122.279267
8.8868496,112.727149
8.893389042,104.003976
8.899928491,96.0774208
8.904910928,90.5453479
8.910516173,84.8144532
8.916121415,79.5709302
8.921726655,74.7780457
8.927331896,70.3991031
8.932937139,66.3983711
8.938542378,62.741746
8.944147616,59.3971908
8.950687064,55.850138
8.958160722,52.2122298
8.965634378,48.963702
8.973108032,46.0551698
8.980581687,43.444096
8.988055343,41.0940974
8.995528996,38.9742179
9.003002647,37.058229
9.01296752,34.7829906
9.022309595,32.9054447
9.031651655,31.2464013
9.040993733,29.7838132
9.050335797,28.5007624
9.059677866,27.3848385
9.069019932,26.4277776
9.078362005,25.6252883
9.08770407,24.977077
9.09704614,24.4870258
9.106388194,24.1634976
